Fund,Department,Division,Account,Amount,Current,Annotation,
Property and Liability Fund,Administration Services,General Insurance and Bonds,Insurance - Premiums,990000.0,990000.0,
General Fund,Planning & Development,Planning Services Division,Insurance & Bonds,4911.0,10581.0,
General Fund,Human Resources,Human Resources Administration,Rental/Lease,-4865.0,4900.0,
Property and Liability Fund,Administration Services,General Insurance and Bonds,All Other Expenses,15268.0,15268.0,
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,Supplies - Other,-3000.0,23200.0,
General Fund,Human Resources,Human Resources Administration,Services - Advertising,-4604.0,55000.0,
General Fund,Building Safety,Permitting & Inspections Div,Compensation - Temp/Seasonal,-7144.0,20000.0,
General Fund,Building Safety,Permitting & Inspections Div,Compensation - Overtime,-5194.0,18000.0,
General Fund,Building Safety,Permitting & Inspections Div,Compensation - Full Time Reg,706931.0,2321312.0,
General Fund,Building Safety,Permitting & Inspections Div,Compensation - Part Time,-12273.0,0.0,
Property and Liability Fund,Administration Services,General Insurance and Bonds,Insurance - Claims,900000.0,900000.0,
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,Admission Fees,35000.0,400000.0,
General Fund,Parks Rec & Cultural Arts,Cultural Arts Division,Maintenance and Repairs,0.0,40000.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Supplies - Other,-1650.0,6000.0,
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,Materials,13000.0,20000.0,
General Fund,Planning & Development,Historic Resources Division,FICA Tax Expense,743.0,7652.0,
General Fund,Parks Rec & Cultural Arts,Parks Maintenance Division,Electricity,0.0,12500.0,
General Fund,Human Resources,Organizational Development,All Other Revenues,7000.0,7000.0,
General Fund,Transportation,Traffic Engineering Division,Materials,117500.0,117500.0,
General Fund,Transportation,Traffic Engineering Division,Fleet Maintenance Charges,973.0,6000.0,
General Fund,Police,Police Support Division,Supplies - ERT Ammunition,-14000.0,0.0,
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,Compensation - Full Time Reg,615.0,37223.0,
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,Compensation - Temp/Seasonal,2500.0,16073.0,
General Fund,Police,Police Support Division,Supplies - Other,-23583.0,0.0,
General Fund,Planning & Development,Planning Services Division,Services - Postage,-500.0,6000.0,
General Fund,Transportation,Traffic Engineering Division,Compensation - Full Time Reg,3812.0,129259.0,
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,Group Insurance Expense,-1587.0,9296.0,
General Fund,Transportation,Traffic Engineering Division,Compensation - Temp/Seasonal,-11000.0,0.0,
Mass Transit Fund,Transportation,Transit Administration Div,Mach & Equipment,-10446.0,0.0,
General Fund,Public Works,Public Works Administration,Street Closing Fees,-4000.0,8000.0,
Water Services Fund,Water,Water Administration,Licenses Taxes & Fees,-361.0,47415.0,
General Fund,Public Works,Public Works Administration,Oper Transfers from Strm Wtr,-18750.0,-0.0,
Water Services Fund,Water,Water General Operations Div,Transfer to General Fund,-309337.0,0.0,
Stormwater Fund,Public Works,Stormwater Admin Division,Street Cut Utility Charges,-23500.0,125000.0,
General Fund,Transportation,Transportation Planning Div,FICA Tax Expense,772.0,7573.0,
General Fund,Public Works,Streets & Sidewalks Division,Sales & Serv - Degredation Fee,74258.0,90000.0,
Stormwater Fund,Public Works,Stormwater Admin Division,Charges - Cost Allocations,536028.0,599778.0,
General Fund,Police,Police Administration Division,Insurance & Bonds,363530.0,783241.0,
General Fund,Fire & Rescue,Fire Support Services Division,Payments in Lieu of Taxes Stat,0.0,90000.0,
General Fund,Transportation,Transportation Planning Div,Group Insurance Expense,-1520.0,15106.0,
General Fund,Police,FICA Tax Exp-Police Sep Allow,Police Separation Allowance,-64863.0,564000.0,
Water Services Fund,Water,Maintenance & Repairs Division,Supplies - Uniforms,-2000.0,16000.0,
Water Services Fund,Water,Maintenance & Repairs Division,Supplies - Safety Equipment,-10000.0,15000.0,
General Fund,Public Works,Sanitation Division,FICA Tax Expense,2506.0,71197.0,
General Fund,Public Works,Sanitation Division,Employer - LGERS,2127.0,65799.0,
Stormwater Fund,Public Works,Stormwater Admin Division,Compensation - Full Time Reg,53174.0,243054.0,
Stormwater Fund,Public Works,Stormwater Admin Division,Compensation - Overtime,-12855.0,12000.0,
Water Services Fund,Water,Meter Services Division,Fleet Fuel Charges,24612.0,94612.0,
Water Services Fund,Water,Meter Services Division,Fleet Maintenance Charges,28146.0,78146.0,
General Fund,Fire & Rescue,Fire Support Services Division,Compensation - Full Time Reg,-17790.0,625690.0,
General Fund,Parks Rec & Cultural Arts,Parks Administration Division,Training,-5386.0,7000.0,
General Fund,Parks Rec & Cultural Arts,Cultural Arts Division,Rental/Lease,-75782.0,0.0,
Water Services Fund,Water,Maintenance & Repairs Division,Supplies - Other,-22100.0,100000.0,
Water Services Fund,Water,Water Production Division,Supplies - Other,2300.0,15000.0,
General Fund,Police,Patrol Division,Materials,2000.0,9000.0,
General Fund,Parks Rec & Cultural Arts,Cultural Arts Division,Contracted Services,-315315.0,0.0,
Water Services Fund,Water,Water Production Division,Supplies - Chemical & Lab,30000.0,83000.0,
Mass Transit Fund,Transportation,Transit Administration Div,Radio Charges,173.0,11173.0,
General Fund,Legal,Legal Division,All Other Expenses,11327.0,25262.0,
General Fund,Finance,Accounting Division,Employer - 401(K),2962.0,39828.0,
General Fund,Finance,Accounting Division,Employer - LGERS,5603.0,56317.0,
General Fund,Finance,Accounting Division,FICA Tax Expense,6341.0,62745.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Contracted Services,-12865.0,5400.0,
General Fund,Finance,Accounting Division,Group Insurance Expense,21292.0,146412.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,All Other Expenses,-15950.0,283979.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Child Care Fees,0.0,180000.0,
General Fund,Building Safety,Permitting & Inspections Div,Chrgs for Serv-Plan Review Fee,400000.0,400000.0,
General Fund,Parks Rec & Cultural Arts,Parks Maintenance Division,Contracted Services,172943.0,650000.0,
General Fund,Public Works,Streets & Sidewalks Division,All Other Expenses,-4694.0,71049.0,
General Fund,Parks Rec & Cultural Arts,Business Services Division,Employer - 401(K),-7778.0,6590.0,
General Fund,Parks Rec & Cultural Arts,Business Services Division,Workers Compensation,-8868.0,119001.0,
General Fund,Parks Rec & Cultural Arts,Business Services Division,Unemployment,15366.0,15366.0,
Water Services Fund,Water,Water Production Division,Maint & Repair - Buildings,-21900.0,2500.0,
General Fund,Public Works,Sanitation Division,Contracted Services,11620.0,50700.0,
General Fund,Public Works,Sanitation Division,Services - Advertising,-17640.0,0.0,
General Fund,Public Works,Sanitation Division,Services - Copying and Dupl,364.0,5000.0,
Water Services Fund,Water,Meter Services Division,Compensation - Full Time Reg,786.0,75475.0,
General Fund,Public Works,Sanitation Division,Employer - 401(K),-543.0,46534.0,
General Fund,Parks Rec & Cultural Arts,Business Services Division,FICA Tax Expense,-11901.0,10083.0,
General Fund,Parks Rec & Cultural Arts,Business Services Division,Employer - LGERS,-10446.0,9319.0,
General Fund,Public Works,Sanitation Division,Group Insurance Expense,160781.0,269584.0,
Water Services Fund,Water,Maintenance & Repairs Division,Maint & Repair - Equipment,7135.0,23000.0,
Water Services Fund,Water,Maintenance & Repairs Division,Maint & Repair - Buildings,-9625.0,800.0,
Health Insurance Fund,Human Resources,Group Health Life & Dental,All Other Revenues,6000.0,6000.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Group Insurance Expense,14408.0,23240.0,
General Fund,Transportation,Transportation Admin Div,Contracted Services,950.0,1350.0,
General Fund,Transportation,Transportation Planning Div,All Other Expenses,8540.0,23628.0,
Stormwater Fund,Public Works,Stormwater Admin Division,Materials,30289.0,132785.0,
General Fund,Parks Rec & Cultural Arts,Business Services Division,Group Insurance Expense,-24332.0,37184.0,
Water Services Fund,Water,Water Production Division,Maint & Repair - Equipment,-2000.0,15000.0,
Civic Center Fund,Civic Center,Civic Center Administration,Principal Payments,0.0,160000.0,
General Fund,Transportation,Transportation Admin Div,Services - Copying and Dupl,-4881.0,4000.0,
General Fund,Police,Criminal Investigations Div,Oth Loc Partic City Schools,49842.0,249842.0,
General Fund,Parks Rec & Cultural Arts,Business Services Division,OPEB Pension Contributions,58779.0,58779.0,
General Fund,Public Works,Streets & Sidewalks Division,Professional Services,-7900.0,5000.0,
General Fund,Information Technology,GIS Appl Services Division,Maintenance and Repairs,-24545.0,242900.0,
Mass Transit Fund,Transportation,Transit Operations Division,Dues & Subscriptions,-9456.0,0.0,
Water Services Fund,Water,Water Production Division,Training,-4850.0,7000.0,
Water Services Fund,Water,Water Production Division,Dues & Subscriptions,1850.0,19950.0,
General Fund,Fire & Rescue,Fire Marshals Office Division,All Other Expenses,-141.0,11161.0,
Civic Center Fund,Civic Center,Civic Center Administration,Approp Fund Bal Res for Enc,-22178.0,-0.0,
Civic Center Fund,Civic Center,Civic Center Administration,Appropriated Fund Balance,60000.0,60000.0,
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,Electricity,-35000.0,0.0,
General Fund,Public Works,Streets & Sidewalks Division,Rental/Lease,1617.0,13000.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Class Participation Fees,1750.0,8000.0,
General Fund,Public Works,Streets & Sidewalks Division,Professional Services,-2385.0,500.0,
General Fund,Public Works,Streets & Sidewalks Division,Contracted Services,100000.0,100000.0,
General Fund,Parks Rec & Cultural Arts,Parks Administration Division,FICA Tax Expense,400.0,14533.0,
General Fund,Parks Rec & Cultural Arts,Parks Administration Division,Employer - LGERS,709.0,13431.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Group Insurance Expense,-8213.0,0.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Admission Fees,4000.0,30000.0,
General Fund,Finance,Finance Administration,All Other Expenses,-3572.0,32002.0,
General Fund,Finance,Budget Division,All Other Expenses,1156.0,8640.0,
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,Water and Sewer,-18000.0,0.0,
General Fund,Parks Rec & Cultural Arts,Parks Administration Division,Group Insurance Expense,743.0,18592.0,
General Fund,Parks Rec & Cultural Arts,Parks Administration Division,Vehicle Allowance,0.0,8400.0,
General Fund,Human Resources,Organizational Development,All Other Expenses,258.0,10460.0,
General Fund,Parks Rec & Cultural Arts,Community Program,Compensation - Full Time Reg,290266.0,290266.0,
General Fund,Information Technology,IT Support Services Division,Rental/Lease,0.0,44300.0,
General Fund,Information Technology,IT Support Services Division,Contracted Services,76775.0,103200.0,
General Fund,Police,Police Administration Division,Fines & Fees Court Fees,-11000.0,24000.0,
Civic Center Fund,Civic Center,Concessions Division,Contracted Services,33360.0,55000.0,
Civic Center Fund,Civic Center,Civic Center Administration,Training,1000.0,7500.0,
General Fund,Information Technology,IT Support Services Division,Rental/Lease - Computers,-170000.0,26000.0,
General Fund,Police,Criminal Investigations Div,Contracted Services,7080.0,12905.0,
General Fund,Police,Criminal Investigations Div,Rental/Lease,866.0,15275.0,
General Fund,Parks Rec & Cultural Arts,Parks Administration Division,Employer - 401(K),251.0,9498.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Compensation - Temp/Seasonal,22862.0,22862.0,
General Fund,Police,Police Support Division,All Other Revenues,-7400.0,0.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Compensation - Full Time Reg,4175.0,44075.0,
General Fund,Information Technology,IT Support Services Division,Maintenance and Repairs,-34303.0,177020.0,
General Fund,Public Works,Streets & Sidewalks Division,Contra Non-Labor - Powell Bill,56337.0,0.0,
Street Cut Utility Fund,Public Works,Street Cuts Division,All Other Expenses,-7138.639999999999,23555.0,
General Fund,Transportation,Traffic Engineering Division,Group Insurance Expense,2486.0,37184.0,
General Fund,Parks Rec & Cultural Arts,Community Program,Materials,8500.0,8500.0,
Water Services Fund,Water,Water Production Division,Rental/Lease,-40965.0,25000.0,
Water Services Fund,Water,Water Production Division,Contracted Services,2464.0,21900.0,
General Fund,Transportation,Traffic Engineering Division,Employer - LGERS,727.0,9595.0,
General Fund,Public Works,Public Works Administration,Compensation - Temp/Seasonal,34658.0,44850.0,
General Fund,Public Works,Public Works Administration,Compensation - Full Time Reg,100573.0,440344.0,
General Fund,Public Works,Sanitation Division,Supplies - Other,-12000.0,5000.0,
General Fund,Public Works,Engineering Services Division,Contra Salaries and Wages-PB,94722.0,0.0,
General Fund,Public Works,Sanitation Division,Contracted Services,111847.0,1111000.0,
Water Services Fund,Water,Water Administration,All Other Expenses,-2894.0,11766.0,
General Fund,Administration Services,Community Relations,Compensation - Full Time Reg,6251.0,210700.0,
General Fund,Public Works,Public Works Administration,Quality of Serv Award,-4634.0,1056.0,
General Fund,Fire & Rescue,Fire Support Services Division,Fire Inspection Fees,0.0,329000.0,
General Fund,Fire & Rescue,Fire Support Services Division,Mandatory Fire Inspection Fees,0.0,268000.0,
General Fund,Transportation,Traffic Engineering Division,FICA Tax Expense,519.0,10382.0,
General Fund,Finance,Accounting Division,Fines & Fees Return Check Chg,0.0,12000.0,
Water Services Fund,Water,Maintenance & Repairs Division,Electricity,0.0,15000.0,
Water Services Fund,Water,Maintenance & Repairs Division,Cellular Usage,-18340.0,25000.0,
General Fund,Planning & Development,Community Development Division,Restrictd Intergv County Parti,12000.0,32000.0,
Water Services Fund,Water,Maintenance & Repairs Division,Telephone,-5175.0,21500.0,
General Fund,Fire & Rescue,Fire Support Services Division,Radio Charges,-46746.0,75600.0,
General Fund,Fire & Rescue,Fire Support Services Division,Telephone,0.0,27000.0,
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,Compensation - Temp/Seasonal,21380.0,72000.0,
General Fund,Planning & Development,Planning Services Division,Fines & Fees Zoning Citations,-3500.0,-0.0,
Civic Center Fund,Civic Center,Concessions Division,Supplies - Other,4030.0,8000.0,
General Fund,Public Works,Engineering Services Division,All Other Expenses,12002.0,40430.0,
General Fund,Public Works,Sanitation Division,Services - Advertising,-19000.0,1000.0,
General Fund,Public Works,Sanitation Division,Services - Copying and Dupl,0.0,14100.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Supplies - Other,-2.0,6904.0,
General Fund,Parks Rec & Cultural Arts,Cultural Arts Division,Concessions - Beverages,-115000.0,-0.0,
General Fund,Administration Services,Community Relations,Group Insurance Expense,4432.0,37184.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Supplies - Other,-917.0,0.0,
General Fund,Administration Services,Community Relations,Employer - 401(K),462.0,10535.0,
Water Services Fund,Water,Water Production Division,FICA Tax Expense,-4622.0,8687.0,
General Fund,Administration Services,Community Relations,FICA Tax Expense,709.0,16119.0,
General Fund,Administration Services,Community Relations,Employer - LGERS,1041.0,14896.0,
General Fund,Parks Rec & Cultural Arts,Parks Maintenance Division,Contracted Services,45523.0,349000.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Group Insurance Expense,-10163.0,5810.0,
General Fund,Parks Rec & Cultural Arts,Parks Maintenance Division,Services - Janitorial,2000.0,39000.0,
General Fund,Parks Rec & Cultural Arts,Parks Maintenance Division,Rental/Lease,-2716.0,30000.0,
General Fund,Administration Services,City Clerk Division,All Other Expenses,-36.0,22544.0,
General Fund,Information Technology,IT Administration Division,Training,-3890.0,6950.0,
Water Services Fund,Water,Water Production Division,Employer - LGERS,-3938.0,8028.0,
Water Services Fund,Water,Water Production Division,Employer - 401(K),-3021.0,5678.0,
General Fund,Planning & Development,Planning Services Division,Rents - Rental Income,0.0,141000.0,
Water Services Fund,Water,Water Production Division,Cont Ser - Maint & Rep - Equip,44707.0,64000.0,
Water Services Fund,Water,Water Production Division,Group Insurance Expense,12894.0,27888.0,
General Fund,Fire & Rescue,Fire Marshals Office Division,Training,6908.0,10000.0,
General Fund,Fire & Rescue,Fire Support Services Division,Quality of Serv Award,-18312.0,1056.0,
Health Insurance Fund,Human Resources,Health Clinic Services,All Other Expenses,13490.0,13490.0,
Water Services Fund,Water,Water Production Division,Contracted Services,56450.0,117300.0,
General Fund,Economic Development,Economic Development Division,Rents - Rental Income,0.0,36096.0,
Water Services Fund,Water,Water Production Division,Cont Ser - Maint & Rep - Equip,19214.0,28000.0,
Water Services Fund,Water,Water Production Division,Cont Ser - Maint & Rep - Build,1000.0,16000.0,
Water Services Fund,Water,Water Production Division,Cont Ser - Maint & Rep - Equip,36112.0,70000.0,
Water Services Fund,Water,Water Production Division,Maint & Repair - Equipment,-2548.0,40000.0,
Water Services Fund,Water,Water Production Division,Cont Ser - Maint & Rep - Build,-1000.0,7000.0,
General Fund,Police,Police Administration Division,Fines & Fees False Alarms,36000.0,36000.0,
General Fund,Information Technology,IT Support Services Division,Cost Transfers,73725.0,-350000.0,
General Fund,Public Works,Streets & Sidewalks Division,Supplies - Other,4850.0,9600.0,
Water Services Fund,Water,Water Production Division,Contracted Services,38200.0,44200.0,
Property and Liability Fund,Administration Services,General Insurance and Bonds,Legal Services,200000.0,200000.0,
General Fund,Parks Rec & Cultural Arts,Cultural Arts Division,Materials,-9000.0,0.0,
General Fund,Planning & Development,Planning Services Division,All Other Revenues,-800.0,5250.0,
Parking Services Fund,Transportation,Parking Services Division,Information Technology Charges,-7000.0,10000.0,
Parking Services Fund,Transportation,Parking Garage Divison,Services - Security,10000.0,185000.0,
General Fund,Parks Rec & Cultural Arts,Cultural Arts Division,Souvenirs,-20000.0,-0.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Class Participation Fees,-5000.0,30000.0,
Stormwater Fund,Public Works,Stormwater Admin Division,Mach & Equipment,-13925.0,5000.0,
General Fund,Building Safety,Permitting & Inspections Div,Bldg Permits & Insp Electrical,-327773.0,-0.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,All Other Revenues,3225.0,30725.0,
General Fund,Administration Services,City Manager,Vehicle Allowance,0.0,13217.0,
General Fund,Building Safety,Permitting & Inspections Div,Plan Review Fees,-220000.0,-0.0,
Water Services Fund,Water,Meter Services Division,Employer - 401(K),12437.0,40664.0,
Water Services Fund,Water,Maintenance & Repairs Division,Materials - Water Meter Maint.,10000.0,40000.0,
General Fund,Administration Services,City Manager,Group Insurance Expense,5782.0,46480.0,
Water Services Fund,Water,Maintenance & Repairs Division,Materials,-142619.0,700000.0,
Water Services Fund,Water,Meter Services Division,Group Insurance Expense,53647.0,213808.0,
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,Concessions - Food & Bev,-10000.0,-0.0,
General Fund,Planning & Development,Community Development Division,Contracted Services,-2500.0,0.0,
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,Souvenirs,-10000.0,-0.0,
General Fund,Administration Services,City Manager,FICA Tax Expense,7335.0,34369.0,
General Fund,Administration Services,City Manager,Employer - 401(K),1770.0,22085.0,
General Fund,Administration Services,City Manager,Employer - LGERS,3283.0,31228.0,
Stormwater Fund,Public Works,Stormwater Admin Division,Transfer to Stormwater Cap Fnd,430000.0,430000.0,
Water Services Fund,Water,Water Engineering Division,Fleet Maintenance Charges,693.0,3293.0,
Water Services Fund,Water,Meter Services Division,FICA Tax Expense,21023.0,62215.0,
Water Services Fund,Water,Meter Services Division,Employer - LGERS,18673.0,57498.0,
General Fund,Finance,Purchasing Operations Division,FICA Tax Expense,-88.0,17547.0,
General Fund,Finance,Purchasing Operations Division,Employer - LGERS,-876.0,16217.0,
General Fund,Human Resources,Human Resources Administration,All Other Expenses,-7686.0,26127.0,
General Fund,Non-Departmental,Non-Divisional,Oper Transfers Parking Service,-120000.0,-0.0,
General Fund,Building Safety,Permitting & Inspections Div,Bldg Permits & Insp Fees,-1215933.0,-0.0,
General Fund,Finance,Purchasing Operations Division,Group Insurance Expense,6032.0,37184.0,
General Fund,Building Safety,Permitting & Inspections Div,Bldg Permits & Insp Mechanical,-306627.0,-0.0,
General Fund,Police,Criminal Investigations Div,FICA Tax Expense,29786.0,177190.0,
General Fund,Parks Rec & Cultural Arts,Community Program,All Other Expenses,17560.0,17560.0,
General Fund,Building Safety,Permitting & Inspections Div,Bldg Permits & Insp Plumbing,-132167.0,-0.0,
General Fund,Finance,Purchasing Operations Division,Employer - 401(K),-957.0,11469.0,
General Fund,Police,Criminal Investigations Div,Employer - 401(K),91723.0,114311.0,
Mass Transit Fund,Transportation,Transit Administration Div,Transit Pass Through Grant,4249.0,553500.0,
General Fund,Finance,Accounting Division,General Business Priv Lic,-113798.0,1586202.0,
General Fund,Finance,Finance Administration,Contracted Services,-37090.0,50000.0,
General Fund,Police,Criminal Investigations Div,Employer - Police 401(K),-76548.0,0.0,
General Fund,Police,Criminal Investigations Div,Employer - LGERS,32931.0,166436.0,
Civic Center Fund,Civic Center,Ticket Office,All Other Expenses,-839.0,10482.0,
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,Supplies - Other,-3463.0,2400.0,
General Fund,Information Technology,IT Support Services Division,Training,626.0,7000.0,
General Fund,Police,Criminal Investigations Div,Group Insurance Expense,94180.0,436912.0,
Health Insurance Fund,Human Resources,Group Health Life & Dental,Contracted Services,23000.0,23000.0,
Health Insurance Fund,Human Resources,Group Health Life & Dental,Admin Fees -  Medical Ret U 65,221577.0,221577.0,
Health Insurance Fund,Human Resources,Group Health Life & Dental,Admin Fees - Dental,40761.0,40761.0,
Health Insurance Fund,Human Resources,Group Health Life & Dental,All Other Expenses,1000.0,1000.0,
Health Insurance Fund,Human Resources,Group Health Life & Dental,Admin Fees - Medical Active,1320552.0,1320552.0,
General Fund,Administration Services,Fleet Management Division,Fleet Fuel Charges,-1143800.0,50000.0,
General Fund,Administration Services,Fleet Management Division,Fleet Maintenance Charges,8800.0,15000.0,
General Fund,Administration Services,Fleet Management Division,All Other Expenses,1428.0,22062.0,
General Fund,Human Resources,Health Clinic Services,Contracted Services,-2795.0,0.0,
General Fund,Public Works,Streets & Sidewalks Division,Contra Salaries and Wages-PB,49007.0,0.0,
Water Services Fund,Water,Water Administration,Supplies - Other,-2216.0,7000.0,
Water Services Fund,Water,Water General Operations Div,Charges - Cost Allocations,-348825.0,1857824.0,
General Fund,Planning & Development,Planning Services Division,Board of Adjustments,0.0,4000.0,
Water Services Fund,Water,Water General Operations Div,Street Cut Utility Charges,-107000.0,700000.0,
General Fund,Administration Services,Community Relations,Restrictd Intergv State Grants,-79060.0,-0.0,
General Fund,Administration Services,City Manager,Fringe Ben - Housing Allowance,12000.0,12000.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Oth Loc Partic Group Applicat,-2000.0,7000.0,
Civic Center Fund,Civic Center,Concessions Division,Purch for Resale - Concessions,-8025.0,148000.0,
Civic Center Fund,Civic Center,Concessions Division,Purch Resale - Mixed Beverage,45630.0,75000.0,
Civic Center Fund,Civic Center,Concessions Division,Purchases for Resale - Beer,72504.0,140000.0,
Water Services Fund,Water,Customer Service Division,Maintenance and Repairs,-15300.0,0.0,
General Fund,Police,Police Support Division,Wrecker Company Fees,-28000.0,-0.0,
General Fund,Parks Rec & Cultural Arts,Business Services Division,Compensation - Temp/Seasonal,-26200.0,0.0,
General Fund,Fire & Rescue,Fire Support Services Division,Loc Opt Sales Tx Fire District,0.0,85000.0,
General Fund,Public Works,Streets & Sidewalks Division,Contra Salaries and Wages-PB,238088.0,0.0,
General Fund,Police,Police Administration Division,Supplies - Other,27717.0,48100.0,
General Fund,Public Works,Sanitation Division,Cellular Usage,2220.0,24300.0,
General Fund,Police,Police Administration Division,Services - Postage,0.0,12000.0,
Water Services Fund,Water,Customer Service Division,Mach & Equipment,-46464.0,0.0,
General Fund,Police,Police Administration Division,Supplies - ERT Ammunition,18000.0,18000.0,
General Fund,Police,Police Administration Division,Supplies - Uniforms,12091.0,20000.0,
Stormwater Fund,Public Works,Stormwater Admin Division,Supplies - Safety Equipment,3425.0,5000.0,
General Fund,Parks Rec & Cultural Arts,Business Services Division,Rental/Lease,-2133.0,6500.0,
General Fund,Parks Rec & Cultural Arts,Business Services Division,Contracted Services,74488.0,83500.0,
General Fund,Parks Rec & Cultural Arts,Business Services Division,Services - Outside Printing,-2800.0,0.0,
General Fund,Transportation,Traffic Engineering Division,Employer - LGERS,426.0,9139.0,
General Fund,Transportation,Traffic Engineering Division,FICA Tax Expense,196.0,9888.0,
General Fund,Public Works,Streets & Sidewalks Division,Compensation - Full Time Reg,267276.0,334414.0,
General Fund,Finance,Accounting Division,All Other Expenses,-4414.0,7780.0,
General Fund,Public Works,Streets & Sidewalks Division,Compensation - Overtime,9300.0,15000.0,
Parking Services Fund,Transportation,Parking Services Division,Fines & Fees Pkng Cit Penalty,-75000.0,400000.0,
Parking Services Fund,Transportation,Parking Services Division,Fines & Fees Adjustments,102678.0,-75000.0,
Parking Services Fund,Transportation,Parking Services Division,Fines & Fees Bad Debt Recov,-11000.0,4000.0,
General Fund,Transportation,Traffic Engineering Division,Group Insurance Expense,-3480.0,18592.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Compensation - Temp/Seasonal,33706.0,86206.0,
General Fund,Planning & Development,Planning Services Division,Compensation - Full Time Reg,-228622.0,417667.0,
General Fund,Planning & Development,Planning Services Division,Compensation - Part Time,-11004.0,71854.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Compensation - Part Time,-530.0,0.0,
General Fund,Administration Services,Building Maintenance,Contracted Services,180624.0,427326.0,
General Fund,Fire & Rescue,Fire Support Services Division,Haz-Mat Protection Charges,-47000.0,-0.0,
General Fund,Fire & Rescue,Fire Support Services Division,Fire Protection Biltmore Fst,-750000.0,-0.0,
Parking Services Fund,Transportation,Parking Services Division,Fines & Fees Parking Cit Fee,-75000.0,200000.0,
Parking Services Fund,Transportation,Parking Services Division,Fines & Fees Handicap Pkg Fee,7268.0,60000.0,
General Fund,Finance,Accounting Division,License&Permits Beer & Wine,0.0,10000.0,
Parking Services Fund,Transportation,Parking Services Division,Fines & Fees Handicap Penalty,0.0,12000.0,
General Fund,Building Safety,Permitting & Inspections Div,Bank Fees,2400.0,33000.0,
General Fund,Parks Rec & Cultural Arts,Parks Maintenance Division,Materials,2478.0,12450.0,
General Fund,Public Works,Public Works Administration,Contra Salaries and Wages-PB,49796.0,0.0,
General Fund,Public Works,Sanitation Division,TIP fee surcharge,10000.0,50000.0,
General Fund,Public Works,Street Lighting Division,Street Lighting,-225548.0,1331000.0,
General Fund,Public Works,Sanitation Division,Recycling Charges,-1140500.0,-0.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Compensation - Full Time Reg,-5514.0,37968.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Compensation - Part Time,4953.0,32154.0,
General Fund,Public Works,Sanitation Division,Sanitation Container,-10000.0,170000.0,
Street Cut Utility Fund,Public Works,Street Cuts Division,Compensation - Temp/Seasonal,-11057.51,4000.0,
General Fund,Fire & Rescue,Fire Support Services Division,Charges for Services-Skyland,12507.0,187507.0,
Street Cut Utility Fund,Public Works,Street Cuts Division,Compensation - Overtime,11062.16,40000.0,
General Fund,Fire & Rescue,Fire Support Services Division,Charges for Services-Haw Creek,-7632.0,77782.0,
General Fund,Economic Development,Economic Development Division,Training,19756.0,39550.0,
Street Cut Utility Fund,Public Works,Street Cuts Division,Compensation - Full Time Reg,-151077.53000000003,305323.0,
General Fund,Finance,Accounting Division,State Util Franchise Tax,-132000.0,7068000.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Contracted Services,7436.0,9000.0,
General Fund,Public Works,Sanitation Division,Radio Charges,-1600.0,20800.0,
General Fund,Public Works,Sanitation Division,Solid Waste Fees,2400000.0,2400000.0,
Parking Services Fund,Transportation,Parking Services Division,Cellular Usage,2500.0,7500.0,
Mass Transit Fund,Transportation,Transit Administration Div,Private Donations - Restricted,-16200.0,-0.0,
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,Contracted Services,-2337.0,0.0,
